"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI" "Glacier_1" "Glacier_2" "Glacier"
"21" 154 150 0.00197195448453956 0.00272038900595908 0.000826535795059616 -0.905507693548271 "Canada" "Canada" "Canada"
"22" 155 150 0.00150648951447744 0.0026261425650046 0.00105544756591875 -1.06083247210157 "Canada" "Canada" "Canada"
"23" 156 150 0.00232902974421227 0.00440242771851464 0.00124445060311871 -1.66611512671233 "Canada" "Canada" "Canada"
"24" 157 150 0.00348577948998978 0.0060359556412727 0.00170013171793546 -1.4999873976704 "Canada" "Canada" "Canada"
"25" 158 150 0.00369600785333781 0.00414291901684364 0.00131834303074168 -0.338994596311098 "Canada" "Canada" "Canada"
"26" 159 150 0.00361266569826455 0.00485947131357519 0.00131762342513369 -0.946253376744676 "Canada" "Canada" "Canada"
"27" 23 151 0.0507889170543904 0.0507942904634174 0.0102443805816086 -0.000524522589159701 "Taylor" "Taylor" "Taylor"
"28" 24 151 0.0667023162085896 0.0744892162665134 0.0126113433627851 -0.617452069452191 "Taylor" "Taylor" "Taylor"
"29" 25 151 0.0502826779609454 0.0589387326537437 0.0109595688784268 -0.78981708029019 "Taylor" "Taylor" "Taylor"
"30" 26 151 0.0433028179483003 0.0380023720745994 0.00753075834729773 0.703839590816619 "Taylor" "Taylor" "Taylor"
"31" 6 151 0.0350579239131127 0.0430282423940355 0.00889219201185135 -0.896327752515924 "Taylor" "Taylor" "Taylor"
"32" 7 151 0.0129321474286072 0.0116245397565549 0.00391507343873086 0.333993140234986 "Taylor" "Taylor" "Taylor"
"33" 153 152 0.0185234005516185 0.0289842594939761 0.00562094811947103 -1.86104883375831 "Canada" "Canada" "Canada"
"34" 154 152 0.00211904478918153 0.00340030443241704 0.000948893808733669 -1.35026662777513 "Canada" "Canada" "Canada"
"35" 155 152 0.00114642167320577 0.00160851539774384 0.000525262102859413 -0.879739318756343 "Canada" "Canada" "Canada"
"36" 156 152 0.00268224790732653 0.00419749623308432 0.00109073219192014 -1.3892029014843 "Canada" "Canada" "Canada"
"37" 157 152 0.00701595029344204 0.0139340486619441 0.0040141581229302 -1.72342447821962 "Canada" "Canada" "Canada"
"38" 158 152 0.00202751092350651 0.00332145954475048 0.000818389237466228 -1.58109193279484 "Canada" "Canada" "Canada"
"39" 159 152 0.00197434851834752 0.00376114657949508 0.00100321215394112 -1.78107696774618 "Canada" "Canada" "Canada"
"40" 154 153 0.0150830764859696 0.0219774390731566 0.00434685909533253 -1.58605614674511 "Canada" "Canada" "Canada"
"41" 155 153 0.0114074456291089 0.0200298286005548 0.00411230652438804 -2.09672672022641 "Canada" "Canada" "Canada"
"42" 156 153 0.0130763064109462 0.023737257710407 0.00454265051527227 -2.34685703062979 "Canada" "Canada" "Canada"
"43" 157 153 0.0316159320813939 0.0415468676186437 0.021313308231503 -0.465949979673782 "Canada" "Canada" "Canada"
"44" 158 153 0.0172531966768918 0.0244640522062136 0.00542819841337093 -1.32840677149158 "Canada" "Canada" "Canada"
"45" 159 153 0.0215526013360887 0.0299946283718932 0.00553459419390023 -1.52531996747089 "Canada" "Canada" "Canada"
"46" 155 154 0.00329426923536871 0.00575528365644267 0.00150394362391 -1.63637411798438 "Canada" "Canada" "Canada"
"47" 156 154 0.00350051446582471 0.00521352542392437 0.00114729717252437 -1.49308391855491 "Canada" "Canada" "Canada"
"48" 157 154 0.00411547081845052 0.00943777379189146 0.00295868464158199 -1.79887470892982 "Canada" "Canada" "Canada"
"49" 158 154 0.00373072125487651 0.00598533670045282 0.00144623654527117 -1.55895344571974 "Canada" "Canada" "Canada"
"50" 159 154 0.00473541600992386 0.00833757484899684 0.00209837972631654 -1.71663822038357 "Canada" "Canada" "Canada"
"51" 156 155 0.00142922399330018 0.00369882781538137 0.00118733598096439 -1.91150934400029 "Canada" "Canada" "Canada"
"52" 157 155 0.00511701900155842 0.0119887939237855 0.00360859627717125 -1.90427922505475 "Canada" "Canada" "Canada"
"53" 158 155 0.00170710153929966 0.00183866002038099 0.000494914171693158 -0.26582080006165 "Canada" "Canada" "Canada"
"54" 159 155 0.0026375704202863 0.00265028053789595 0.000671566850190285 -0.0189260646293804 "Canada" "Canada" "Canada"
"55" 157 156 0.00682526574886204 0.0140919881996198 0.00397586905502527 -1.82770668505117 "Canada" "Canada" "Canada"
"56" 158 156 0.00201271288807862 0.00437372365055373 0.00140865315292431 -1.67607672447525 "Canada" "Canada" "Canada"
"57" 159 156 0.00336967913113853 0.00540349287965128 0.00175671517697607 -1.15773676641974 "Canada" "Canada" "Canada"
"58" 158 157 0.00681121722140325 0.00979687081179994 0.00252679952144907 -1.18159496432249 "Canada" "Canada" "Canada"
"59" 159 157 0.00756929577525994 0.0119636305219128 0.00247977558783556 -1.77206952443968 "Canada" "Canada" "Canada"
"60" 159 158 0.00167500514159953 0.00218727225655078 0.00063326342072922 -0.808932109739345 "Canada" "Canada" "Canada"
"61" 17 16 0.123173991301316 0.113035900378582 0.0444004171714903 0.228333235779683 "Lower Wright" "Lower Wright" "Lower Wright"
"62" 473 16 0.016242783162901 0.0194375222022847 0.00718924724209465 -0.444377405839902 "Lower Wright" "Lower Wright" "Lower Wright"
"63" 474 16 0.0093118052719289 0.0147975502803282 0.00597136083814622 -0.918675852471569 "Lower Wright" "Lower Wright" "Lower Wright"
"64" 161 160 0.00033079144116696 0.000694202790744071 0.000278492302799176 -1.30492421486841 "Commonwealth" "Commonwealth" "Commonwealth"
"65" 162 160 0.000965941520058333 0.0017279374671997 0.000628896390342095 -1.21163988034161 "Commonwealth" "Commonwealth" "Commonwealth"
"66" 163 160 0.00162376417045307 0.00186137082348125 0.000582121296984973 -0.408173784843179 "Commonwealth" "Commonwealth" "Commonwealth"
"67" 166 160 0.00105485088788707 0.00109714683393087 0.000385305320439764 -0.109772546082477 "Commonwealth" "Commonwealth" "Commonwealth"
"68" 168 160 0.00695503926437463 0.00816263077103793 0.00216486287471034 -0.557814317373278 "Commonwealth" "Commonwealth" "Commonwealth"
"69" 173 160 0.00806987312501518 0.00810214802043524 0.00358948424924779 -0.00899151331471277 "Commonwealth" "Commonwealth" "Commonwealth"
"70" 174 160 0.00508818533788052 0.00650567320927134 0.00210895344623849 -0.672128573496505 "Commonwealth" "Commonwealth" "Commonwealth"
"71" 162 161 0.000921557827829246 0.00145081513851228 0.00048780334752805 -1.08498089110101 "Commonwealth" "Commonwealth" "Commonwealth"
"72" 163 161 0.00203620083338386 0.00188981177030582 0.000569615019874603 0.256996494071146 "Commonwealth" "Commonwealth" "Commonwealth"
"73" 166 161 0.00114973098820316 0.0022335346316049 0.000843289907423618 -1.28520883964202 "Commonwealth" "Commonwealth" "Commonwealth"
"74" 168 161 0.00334622305191426 0.00509870317103569 0.00116307747151189 -1.50676129668591 "Commonwealth" "Commonwealth" "Commonwealth"
"75" 173 161 0.00954866479219077 0.00795952786861165 0.00336065022273977 0.472865909348807 "Commonwealth" "Commonwealth" "Commonwealth"
"76" 174 161 0.00772983655138643 0.00658028026124285 0.00224748234745891 0.511486237675377 "Commonwealth" "Commonwealth" "Commonwealth"
"77" 163 162 0.00148247234213925 0.00133332800902597 0.000518506668040462 0.287642073489481 "Commonwealth" "Commonwealth" "Commonwealth"
"78" 166 162 0.00328006494924713 0.00437755460468244 0.00137701681689153 -0.797005266727813 "Commonwealth" "Commonwealth" "Commonwealth"
"79" 168 162 0.00402026112759646 0.00645061208366018 0.00160775948092945 -1.51163839174422 "Commonwealth" "Commonwealth" "Commonwealth"
"80" 173 162 0.00341664279865625 0.00415680852441726 0.00180050288131407 -0.411088331733637 "Commonwealth" "Commonwealth" "Commonwealth"
"81" 174 162 0.00700850095848836 0.00616300782446468 0.00211024280150221 0.400661541611135 "Commonwealth" "Commonwealth" "Commonwealth"
"82" 166 163 0.00191653483642994 0.0019175676959755 0.000617037981945465 -0.00167389946126196 "Commonwealth" "Commonwealth" "Commonwealth"
"83" 168 163 0.00665129630158127 0.00887119891510769 0.00186000614991622 -1.19349208260758 "Commonwealth" "Commonwealth" "Commonwealth"
"84" 173 163 0.00502309497737834 0.00560493795679787 0.0021261634422977 -0.273658632184337 "Commonwealth" "Commonwealth" "Commonwealth"
"85" 174 163 0.00451560419011856 0.0066147241260551 0.00190858926089809 -1.09982801378061 "Commonwealth" "Commonwealth" "Commonwealth"
"86" 168 166 0.00604420594584122 0.011195753189299 0.00339117090904375 -1.51910575480562 "Commonwealth" "Commonwealth" "Commonwealth"
"87" 173 166 0.0101983794277144 0.0103057348887596 0.00410463804091014 -0.0261546718554059 "Commonwealth" "Commonwealth" "Commonwealth"
"88" 174 166 0.00527896728751099 0.010002528267075 0.00489102102057741 -0.965761741708144 "Commonwealth" "Commonwealth" "Commonwealth"
"89" 173 168 0.0161014401231268 0.0169025460953369 0.00499893514634171 -0.16025532413566 "Commonwealth" "Commonwealth" "Commonwealth"
"90" 174 168 0.0139156257372751 0.0140675497087028 0.00341409362595202 -0.0444990641946077 "Commonwealth" "Commonwealth" "Commonwealth"
"91" 473 17 0.116159193135008 0.0984770803957447 0.0353109820548675 0.500753921592661 "Lower Wright" "Lower Wright" "Lower Wright"
"92" 474 17 0.0442061353101355 0.07095225790817 0.0247032215314707 -1.08269775923602 "Lower Wright" "Lower Wright" "Lower Wright"
"93" 174 173 0.00165776861507793 0.00267880838246852 0.00089686082359323 -1.13845954749126 "Commonwealth" "Commonwealth" "Commonwealth"
"94" 176 175 0.000857991881581198 0.00171730866301095 0.000516557847375304 -1.66354414282166 "Kangerlussuaq" "Kangerlussuaq" "Kangerlussuaq"
"95" 177 175 0.000226889629430507 0.000725650530505824 0.00064150173328248 -0.777489561132162 "Kangerlussuaq" "Kangerlussuaq" "Kangerlussuaq"
"96" 177 176 0.00044868153634159 0.00121430937661653 0.000489513225592398 -1.56405956008316 "Kangerlussuaq" "Kangerlussuaq" "Kangerlussuaq"
"97" 179 178 0.00128076586151207 0.00179633087578196 0.000649401890083691 -0.793907474158176 "Margin" "Margin" "Margin"
"98" 466 178 0.00208478853839124 0.0030280308354802 0.000960918685065739 -0.981604699490706 "Margin" "Margin" "Margin"
"99" 467 178 0.00168594181593865 0.00369237552150756 0.00197064975777641 -1.0181584513693 "Margin" "Margin" "Margin"
"100" 466 179 0.00129092144899805 0.00206032812225632 0.000716149469595623 -1.07436604497204 "Margin" "Margin" "Margin"
"101" 467 179 0.000604857780664524 0.00148408029405947 0.000601387560617755 -1.46198985641105 "Margin" "Margin" "Margin"
"102" 62 18 0.106942887689644 0.0703407532622116 0.028300872551204 1.29332176459255 "Miers" "Miers" "Miers"
"103" 468 2 0.00104012104426068 0.0013138296575904 0.000775980501169742 -0.352726148295125 "Midre Lovenbreen" "Midre Lovenbreen" "Midre Lovenbreen"
"104" 469 2 0.000141553549236673 0.000233561317737647 0.000139513930427256 -0.659488039790751 "Midre Lovenbreen" "Midre Lovenbreen" "Midre Lovenbreen"
"105" 24 23 0.0407321567032687 0.0762627553890668 0.0275524456954876 -1.28956242500161 "Taylor" "Taylor" "Taylor"
"106" 25 23 0.0125325942680972 0.0210739217466224 0.00763555771465397 -1.11862522656766 "Taylor" "Taylor" "Taylor"
"107" 26 23 0.0612087708644786 0.0440794316941881 0.0198996026274898 0.860788001194934 "Taylor" "Taylor" "Taylor"
"108" 6 23 0.027227251959948 0.0438652323919885 0.0194368424977254 -0.85600222536081 "Taylor" "Taylor" "Taylor"
"109" 7 23 0.0552977882170011 0.052904227065128 0.0178530519194344 0.134070138969774 "Taylor" "Taylor" "Taylor"
"110" 25 24 0.0638912532428689 0.089436796156675 0.0247616802978082 -1.03165627722232 "Taylor" "Taylor" "Taylor"
"111" 26 24 0.0724370711877897 0.0707535172162666 0.0211867668230051 0.0794625242061514 "Taylor" "Taylor" "Taylor"
"112" 6 24 0.0947710144573433 0.0937323593810275 0.023124666980978 0.0449154609305402 "Taylor" "Taylor" "Taylor"
"113" 7 24 0.0957457886165064 0.0735217166336213 0.0203234176878428 1.09352040706122 "Taylor" "Taylor" "Taylor"
"114" 26 25 0.0415090253569358 0.0497863531138909 0.0164054987296453 -0.504545938734414 "Taylor" "Taylor" "Taylor"
"115" 6 25 0.0160409099703468 0.0220434399835724 0.00594936829627777 -1.00893569103482 "Taylor" "Taylor" "Taylor"
"116" 7 25 0.0648757254944062 0.0588835539146501 0.0180124004570813 0.332669240506499 "Taylor" "Taylor" "Taylor"
"117" 6 26 0.040350855995431 0.0397372537238575 0.0139966176525233 0.0438393251002976 "Taylor" "Taylor" "Taylor"
"118" 7 26 0.0648502097166501 0.049381326473942 0.0167894149602625 0.921347365546689 "Taylor" "Taylor" "Taylor"
"119" 29 28 9.09482649777529e-05 0.000170393000039299 6.94835944633543e-05 -1.14335960416448 "Core" "Core" "Core"
"120" 30 28 0.00017349333399594 0.000667358293620752 0.000525053750980551 -0.940598860026249 "Core" "Core" "Core"
"121" 30 29 0.000234291280232175 0.00080831522735325 0.00059547548796765 -0.96397577855003 "Core" "Core" "Core"
"122" 4 3 7.96667228576296e-05 0.00014459114406198 8.4901392024633e-05 -0.76470384826568 "Storglaciären" "Storglaciären" "Storglaciären"
"123" 5 3 0.000212302638688872 0.000217686651139073 0.000103966173403149 -0.0517861942395776 "Storglaciären" "Storglaciären" "Storglaciären"
"124" 33 31 0.00826601325491506 0.0118173061616213 0.00275454012459348 -1.28925074461582 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"125" 35 31 0.0774351785707876 0.0737250027032116 0.0157450170878676 0.235641272846565 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"126" 36 31 0.0909442385389195 0.105265626963738 0.0284741884558913 -0.502960372233375 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"127" 472 31 0.0408072008170755 0.0531537640029012 0.0133270876793724 -0.926426199246489 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"128" 35 33 0.0443038993083201 0.0597239462824689 0.0146147071489955 -1.05510475283172 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"129" 36 33 0.0518190011143809 0.0869489432926609 0.0200260060281485 -1.75421609925121 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"130" 472 33 0.039828013871686 0.047930533008123 0.011187079479859 -0.724274744898758 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"131" 36 35 0.0591283186180918 0.0843772754021082 0.0243881759322682 -1.03529500747161 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"132" 472 35 0.051453504629067 0.0911168303037901 0.0241638020417923 -1.64143563194748 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"133" 472 36 0.0966745641813115 0.111304382425399 0.0313419099382023 -0.46678132484374 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"134" 41 37 0.139867957808983 0.131007641321849 0.031906763370088 0.27769399184626 "Diamond" "Diamond" "Diamond"
"135" 5 4 8.90008881884673e-05 4.61307351739234e-05 3.69717377991019e-05 1.15953848984575 "Storglaciären" "Storglaciären" "Storglaciären"
"136" 44 43 0.000688216113552228 0.00161534584320929 0.000831050730285384 -1.1156114733678 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"137" 45 43 0.000950926267098795 0.00210708983611596 0.00142001164687799 -0.814193018458041 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"138" 46 43 0.0329446677794067 0.0285225969013072 0.0230544310679602 0.191810019733908 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"139" 60 43 0.000771599844679326 0.00989037161407123 0.0102522367047555 -0.889442180471913 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"140" 45 44 0.000972660050441127 0.00121245900226555 0.000443638588956534 -0.54052771285844 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"141" 46 44 0.0377926425344299 0.0348929204268001 0.0173909150395483 0.16673775365101 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"142" 60 44 0.00476228162527662 0.00635479964465006 0.00337858682202678 -0.471356251374385 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"143" 46 45 0.0165731637573415 0.0170279341657465 0.00812723032367875 -0.0559563824689455 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"144" 60 45 0.00275414437519032 0.00836628798825768 0.00620574978406365 -0.904345777440033 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"145" 60 46 0.0338866197458653 0.0317675117570162 0.0210428195143781 0.100704565155879 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"146" 467 466 0.00180043976404039 0.00435776396017181 0.00267120392958029 -0.957367637795156 "Margin" "Margin" "Margin"
"147" 469 468 0.000718033796862041 0.00135579816238267 0.000703902713891113 -0.906040498118159 "Midre Lovenbreen" "Midre Lovenbreen" "Midre Lovenbreen"
"148" 474 473 0.00773035024877184 0.0131600920358823 0.00681042965225405 -0.797268610698204 "Lower Wright" "Lower Wright" "Lower Wright"
"149" 7 6 0.0316906188187695 0.0309384151902605 0.00785185266223213 0.0957995088378437 "Taylor" "Taylor" "Taylor"
"150" 66 64 0.0927917018104043 0.0950455561160085 0.0329624404224005 -0.068376439266084 "Upper Wright" "Upper Wright" "Upper Wright"
"151" 67 64 0.019274058899249 0.056854831995379 0.0279214355037672 -1.34594702665125 "Upper Wright" "Upper Wright" "Upper Wright"
"152" 68 64 0.151760783375841 0.0313723098597419 0.0147226087604286 8.17711558291755 "Upper Wright" "Upper Wright" "Upper Wright"
"153" 69 64 0.0334258817684031 0.020841172119867 0.00946774270318429 1.32921965066748 "Upper Wright" "Upper Wright" "Upper Wright"
"154" 70 64 0.232184997261089 0.0667745445919794 0.0224224253855649 7.37700983835576 "Upper Wright" "Upper Wright" "Upper Wright"
"155" 67 66 0.111055211077319 0.0886450661117586 0.0247653206635047 0.904900254273106 "Upper Wright" "Upper Wright" "Upper Wright"
"156" 68 66 0.259294874019182 0.102307359684847 0.0275240849359223 5.70364154520709 "Upper Wright" "Upper Wright" "Upper Wright"
"157" 69 66 0.132139889892637 0.0932079269211356 0.0255802174936915 1.52195590131719 "Upper Wright" "Upper Wright" "Upper Wright"
"158" 70 66 0.210110487664347 0.0467686060023703 0.0264734874819961 6.17001752311859 "Upper Wright" "Upper Wright" "Upper Wright"
"159" 68 67 0.135408523921158 0.0259016074570347 0.0147312045260824 7.43367022501352 "Upper Wright" "Upper Wright" "Upper Wright"
"160" 69 67 0.0357061617595532 0.0165317362508247 0.00574421071397505 3.33804354740664 "Upper Wright" "Upper Wright" "Upper Wright"
"161" 70 67 0.235698347561484 0.068126333309604 0.0254541813390202 6.58328044496955 "Upper Wright" "Upper Wright" "Upper Wright"
"162" 69 68 0.0239664234846132 0.0339642388499807 0.0155433186336798 -0.643222699154084 "Upper Wright" "Upper Wright" "Upper Wright"
"163" 70 68 0.0709516450795658 0.0870682625687516 0.0302803183837927 -0.532247292941675 "Upper Wright" "Upper Wright" "Upper Wright"
"164" 70 69 0.0418724188375507 0.0591709634794117 0.0230684048876045 -0.749880398152548 "Upper Wright" "Upper Wright" "Upper Wright"
