"Site1" "Site2" "RCb"
"671" "152" "29" 2
"672" "152" "3" 2
"673" "152" "30" 2
"674" "152" "31" 2
"675" "152" "32" 2
"676" "152" "33" 2
"677" "152" "34" 2
"678" "152" "35" 2
"679" "152" "36" 2
"680" "152" "37" 2
"681" "152" "38" 2
"682" "152" "4" 2
"683" "152" "41" 2
"684" "152" "43" 2
"685" "152" "44" 2
"686" "152" "45" 2
"687" "152" "46" 2
"688" "152" "466" 2
"689" "152" "467" 2
"690" "152" "468" 2
"691" "152" "469" 2
"692" "152" "472" 2
"693" "152" "473" 2
"694" "152" "474" 2
"695" "152" "5" 2
"696" "152" "6" 2
"697" "152" "60" 2
"698" "152" "62" 2
"699" "152" "64" 2
"700" "152" "66" 2
"701" "152" "67" 2
"702" "152" "68" 2
"703" "152" "69" 2
"704" "152" "7" 2
"705" "152" "70" 2
"706" "153" "154" 2
"707" "153" "155" 2
"708" "153" "156" 2
"709" "153" "157" 2
"710" "153" "158" 2
"711" "153" "159" 2
"712" "153" "16" 2
"713" "153" "160" 2
"714" "153" "161" 2
"715" "153" "162" 2
"716" "153" "163" 2
"717" "153" "166" 2
"718" "153" "168" 2
"719" "153" "17" 2
"720" "153" "172" 2
"721" "153" "173" 2
"722" "153" "174" 2
"723" "153" "175" 2
"724" "153" "176" 2
"725" "153" "177" 2
"726" "153" "178" 2
"727" "153" "179" 2
"728" "153" "18" 2
"729" "153" "2" 2
"730" "153" "22" 2
"731" "153" "23" 2
"732" "153" "24" 2
"733" "153" "25" 2
"734" "153" "26" 2
"735" "153" "28" 2
"736" "153" "29" 2
"737" "153" "3" 2
"738" "153" "30" 2
"739" "153" "31" 2
"740" "153" "32" 2
"741" "153" "33" 2
"742" "153" "34" 2
"743" "153" "35" 2
"744" "153" "36" 2
"745" "153" "37" 2
"746" "153" "38" 2
"747" "153" "4" 2
"748" "153" "41" 2
"749" "153" "43" 2
"750" "153" "44" 2
"751" "153" "45" 2
"752" "153" "46" 2
"753" "153" "466" 2
"754" "153" "467" 2
"755" "153" "468" 2
"756" "153" "469" 2
"757" "153" "472" 2
"758" "153" "473" 2
"759" "153" "474" 2
"760" "153" "5" 2
"761" "153" "6" 2
"762" "153" "60" 2
"763" "153" "62" 2
"764" "153" "64" 2
"765" "153" "66" 2
"766" "153" "67" 2
"767" "153" "68" 2
"768" "153" "69" 2
"769" "153" "7" 2
"770" "153" "70" 2
"771" "154" "155" 2
"772" "154" "156" 2
"773" "154" "157" 2
"774" "154" "158" 2
"775" "154" "159" 2
"776" "154" "16" 2
"777" "154" "160" 2
"778" "154" "161" 2
"779" "154" "162" 2
"780" "154" "163" 2
"781" "154" "166" 2
"782" "154" "168" 2
"783" "154" "17" 2
"784" "154" "172" 2
"785" "154" "173" 2
"786" "154" "174" 2
"787" "154" "175" 2
"788" "154" "176" 2
"789" "154" "177" 2
"790" "154" "178" 2
"791" "154" "179" 2
"792" "154" "18" 2
"793" "154" "2" 2
"794" "154" "22" 2
"795" "154" "23" 2
"796" "154" "24" 2
"797" "154" "25" 2
"798" "154" "26" 2
"799" "154" "28" 2
"800" "154" "29" 2
"801" "154" "3" 2
"802" "154" "30" 2
"803" "154" "31" 2
"804" "154" "32" 2
"805" "154" "33" 2
"806" "154" "34" 2
"807" "154" "35" 2
"808" "154" "36" 2
"809" "154" "37" 2
"810" "154" "38" 2
"811" "154" "4" 2
"812" "154" "41" 2
"813" "154" "43" 2
"814" "154" "44" 2
"815" "154" "45" 2
"816" "154" "46" 2
"817" "154" "466" 2
"818" "154" "467" 2
"819" "154" "468" 2
"820" "154" "469" 2
"821" "154" "472" 2
"822" "154" "473" 2
"823" "154" "474" 2
"824" "154" "5" 2
"825" "154" "6" 2
"826" "154" "60" 2
"827" "154" "62" 2
"828" "154" "64" 2
"829" "154" "66" 2
"830" "154" "67" 2
"831" "154" "68" 2
"832" "154" "69" 2
"833" "154" "7" 2
"834" "154" "70" 2
"835" "155" "156" 2
"836" "155" "157" 2
"837" "155" "158" 2
"838" "155" "159" 2
"839" "155" "16" 2
"840" "155" "160" 2
"841" "155" "161" 2
"842" "155" "162" 2
"843" "155" "163" 2
"844" "155" "166" 2
"845" "155" "168" 2
"846" "155" "17" 2
"847" "155" "172" 2
"848" "155" "173" 2
"849" "155" "174" 2
"850" "155" "175" 2
"851" "155" "176" 2
"852" "155" "177" 2
"853" "155" "178" 2
"854" "155" "179" 2
"855" "155" "18" 2
"856" "155" "2" 2
"857" "155" "22" 2
"858" "155" "23" 2
"859" "155" "24" 2
"860" "155" "25" 2
"861" "155" "26" 2
"862" "155" "28" 2
"863" "155" "29" 2
"864" "155" "3" 2
"865" "155" "30" 2
"866" "155" "31" 2
"867" "155" "32" 2
"868" "155" "33" 2
"869" "155" "34" 2
"870" "155" "35" 2
"871" "155" "36" 2
"872" "155" "37" 2
"873" "155" "38" 2
"874" "155" "4" 2
"875" "155" "41" 2
"876" "155" "43" 2
"877" "155" "44" 2
"878" "155" "45" 2
"879" "155" "46" 2
"880" "155" "466" 2
"881" "155" "467" 2
"882" "155" "468" 2
"883" "155" "469" 2
"884" "155" "472" 2
"885" "155" "473" 2
"886" "155" "474" 2
"887" "155" "5" 2
"888" "155" "6" 2
"889" "155" "60" 2
"890" "155" "62" 2
"891" "155" "64" 2
"892" "155" "66" 2
"893" "155" "67" 2
"894" "155" "68" 2
"895" "155" "69" 2
"896" "155" "7" 2
"897" "155" "70" 2
"898" "156" "157" 2
"899" "156" "158" 2
"900" "156" "159" 2
"901" "156" "16" 2
"902" "156" "160" 2
"903" "156" "161" 2
"904" "156" "162" 2
"905" "156" "163" 2
"906" "156" "166" 2
"907" "156" "168" 2
"908" "156" "17" 2
"909" "156" "172" 2
"910" "156" "173" 2
"911" "156" "174" 2
"912" "156" "175" 2
"913" "156" "176" 2
"914" "156" "177" 2
"915" "156" "178" 2
"916" "156" "179" 2
"917" "156" "18" 2
"918" "156" "2" 2
"919" "156" "22" 2
"920" "156" "23" 2
"921" "156" "24" 2
"922" "156" "25" 2
"923" "156" "26" 2
"924" "156" "28" 2
"925" "156" "29" 2
"926" "156" "3" 2
"927" "156" "30" 2
"928" "156" "31" 2
"929" "156" "32" 2
"930" "156" "33" 2
"931" "156" "34" 2
"932" "156" "35" 2
"933" "156" "36" 2
"934" "156" "37" 2
"935" "156" "38" 2
"936" "156" "4" 2
"937" "156" "41" 2
"938" "156" "43" 2
"939" "156" "44" 2
"940" "156" "45" 2
"941" "156" "46" 2
"942" "156" "466" 2
"943" "156" "467" 2
"944" "156" "468" 2
"945" "156" "469" 2
"946" "156" "472" 2
"947" "156" "473" 2
"948" "156" "474" 2
"949" "156" "5" 2
"950" "156" "6" 2
"951" "156" "60" 2
"952" "156" "62" 2
"953" "156" "64" 2
"954" "156" "66" 2
"955" "156" "67" 2
"956" "156" "68" 2
"957" "156" "69" 2
"958" "156" "7" 2
"959" "156" "70" 2
"960" "157" "158" 2
"961" "157" "159" 2
"962" "157" "16" 2
"963" "157" "160" 2
"964" "157" "161" 2
"965" "157" "162" 2
"966" "157" "163" 2
"967" "157" "166" 2
"968" "157" "168" 2
"969" "157" "17" 2
"970" "157" "172" 2
"971" "157" "173" 2
"972" "157" "174" 2
"973" "157" "175" 2
"974" "157" "176" 2
"975" "157" "177" 2
"976" "157" "178" 2
"977" "157" "179" 2
"978" "157" "18" 2
"979" "157" "2" 2
"980" "157" "22" 2
"981" "157" "23" 2
"982" "157" "24" 2
"983" "157" "25" 2
"984" "157" "26" 2
"985" "157" "28" 2
"986" "157" "29" 2
"987" "157" "3" 2
"988" "157" "30" 2
"989" "157" "31" 2
"990" "157" "32" 2
"991" "157" "33" 2
"992" "157" "34" 2
"993" "157" "35" 2
"994" "157" "36" 2
"995" "157" "37" 2
"996" "157" "38" 2
"997" "157" "4" 2
"998" "157" "41" 2
"999" "157" "43" 2
"1000" "157" "44" 2
"1001" "157" "45" 2
"1002" "157" "46" 2
"1003" "157" "466" 2
"1004" "157" "467" 2
"1005" "157" "468" 2
"1006" "157" "469" 2
"1007" "157" "472" 2
"1008" "157" "473" 2
"1009" "157" "474" 2
"1010" "157" "5" 2
"1011" "157" "6" 2
"1012" "157" "60" 2
"1013" "157" "62" 2
"1014" "157" "64" 2
"1015" "157" "66" 2
"1016" "157" "67" 2
"1017" "157" "68" 2
"1018" "157" "69" 2
"1019" "157" "7" 2
"1020" "157" "70" 2
"1021" "158" "159" 2
"1022" "158" "16" 2
"1023" "158" "160" 2
"1024" "158" "161" 2
"1025" "158" "162" 2
"1026" "158" "163" 2
"1027" "158" "166" 2
"1028" "158" "168" 2
"1029" "158" "17" 2
"1030" "158" "172" 2
"1031" "158" "173" 2
"1032" "158" "174" 2
"1033" "158" "175" 2
"1034" "158" "176" 2
"1035" "158" "177" 2
"1036" "158" "178" 2
"1037" "158" "179" 2
"1038" "158" "18" 2
"1039" "158" "2" 2
"1040" "158" "22" 2
"1041" "158" "23" 2
"1042" "158" "24" 2
"1043" "158" "25" 2
"1044" "158" "26" 2
"1045" "158" "28" 2
"1046" "158" "29" 2
"1047" "158" "3" 2
"1048" "158" "30" 2
"1049" "158" "31" 2
"1050" "158" "32" 2
"1051" "158" "33" 2
"1052" "158" "34" 2
"1053" "158" "35" 2
"1054" "158" "36" 2
"1055" "158" "37" 2
"1056" "158" "38" 2
"1057" "158" "4" 2
"1058" "158" "41" 2
"1059" "158" "43" 2
"1060" "158" "44" 2
"1061" "158" "45" 2
"1062" "158" "46" 2
"1063" "158" "466" 2
"1064" "158" "467" 2
"1065" "158" "468" 2
"1066" "158" "469" 2
"1067" "158" "472" 2
"1068" "158" "473" 2
"1069" "158" "474" 2
"1070" "158" "5" 2
"1071" "158" "6" 2
"1072" "158" "60" 2
"1073" "158" "62" 2
"1074" "158" "64" 2
"1075" "158" "66" 2
"1076" "158" "67" 2
"1077" "158" "68" 2
"1078" "158" "69" 2
"1079" "158" "7" 2
"1080" "158" "70" 2
"1081" "159" "16" 2
"1082" "159" "160" 2
"1083" "159" "161" 2
"1084" "159" "162" 2
"1085" "159" "163" 2
"1086" "159" "166" 2
"1087" "159" "168" 2
"1088" "159" "17" 2
"1089" "159" "172" 2
"1090" "159" "173" 2
"1091" "159" "174" 2
"1092" "159" "175" 2
"1093" "159" "176" 2
"1094" "159" "177" 2
"1095" "159" "178" 2
"1096" "159" "179" 2
"1097" "159" "18" 2
"1098" "159" "2" 2
"1099" "159" "22" 2
"1100" "159" "23" 2
"1101" "159" "24" 2
"1102" "159" "25" 2
"1103" "159" "26" 2
"1104" "159" "28" 2
"1105" "159" "29" 2
"1106" "159" "3" 2
"1107" "159" "30" 2
"1108" "159" "31" 2
"1109" "159" "32" 2
"1110" "159" "33" 2
"1111" "159" "34" 2
"1112" "159" "35" 2
"1113" "159" "36" 2
"1114" "159" "37" 2
"1115" "159" "38" 2
"1116" "159" "4" 2
"1117" "159" "41" 2
"1118" "159" "43" 2
"1119" "159" "44" 2
"1120" "159" "45" 2
"1121" "159" "46" 2
"1122" "159" "466" 2
"1123" "159" "467" 2
"1124" "159" "468" 2
"1125" "159" "469" 2
"1126" "159" "472" 2
"1127" "159" "473" 2
"1128" "159" "474" 2
"1129" "159" "5" 2
"1130" "159" "6" 2
"1131" "159" "60" 2
"1132" "159" "62" 2
"1133" "159" "64" 2
"1134" "159" "66" 2
"1135" "159" "67" 2
"1136" "159" "68" 2
"1137" "159" "69" 2
"1138" "159" "7" 2
"1139" "159" "70" 2
"1140" "16" "160" 2
"1141" "16" "161" 2
"1142" "16" "162" 2
"1143" "16" "163" 2
"1144" "16" "166" 2
"1145" "16" "168" 2
"1146" "16" "17" 2
"1147" "16" "172" 2
"1148" "16" "173" 2
