"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"39" "SRR12805382" "SRR12805330" 0.00969521664311348 0.0188169243102349 0.00427021939060903 -2.13612155084623
"40" "SRR12805383" "SRR12805330" 0.0623858958463651 0.0452941521096724 0.0110164946806546 1.55146843275898
"41" "SRR12805384" "SRR12805330" 0.0632725417068295 0.0499222682684825 0.0106147858830667 1.25770539183876
"42" "SRR12805385" "SRR12805330" 0.0610256044796489 0.0468468796501315 0.0106119943577895 1.33610369092497
"43" "SRR12805386" "SRR12805330" 0.0479315255979012 0.0371381504568356 0.00995026442803241 1.08473249320469
"44" "SRR12805387" "SRR12805330" 0.04396765722976 0.0343193968110628 0.00986347522318251 0.978180631104596
"45" "SRR12805388" "SRR12805330" 0.0814580866786227 0.0762502457452182 0.0158535541165292 0.328496745595663
"46" "SRR12805389" "SRR12805330" 0.0572929956786225 0.0533991308565475 0.00931556056674932 0.417995760338213
"47" "SRR12805390" "SRR12805330" 0.098412781180401 0.0999209237794876 0.0196312365714781 -0.0768236169736605
"48" "SRR12805391" "SRR12805330" 0.0442389319248318 0.0435149759399357 0.0087723896192607 0.0825266565117713
"49" "SRR12805392" "SRR12805330" 0.052243772109502 0.0378167836050514 0.00991286978210109 1.45537960465296
"50" "SRR12805393" "SRR12805330" 0.0826343546709838 0.0657337210712459 0.0125562752734746 1.34599100701788
"51" "SRR12805394" "SRR12805330" 0.0639683474774539 0.0481996395966044 0.0118653107511541 1.32897554995057
"52" "SRR12805395" "SRR12805330" 0.0623611191813492 0.0486455564293278 0.0108222650884552 1.26734677444306
"53" "SRR12805396" "SRR12805330" 0.0485084296039806 0.0318598511622171 0.00964822335940055 1.72555897822808
"54" "SRR12805397" "SRR12805330" 0.00361465581179065 0.00935855735599689 0.00242660148255874 -2.36705597746094
"55" "SRR12805398" "SRR12805330" 0.00989131968925835 0.0163701012540764 0.00446827785924561 -1.44995046613146
"56" "SRR12805399" "SRR12805330" 0.00692955959161891 0.0149273664159408 0.004421351365731 -1.80890550484435
"57" "SRR12805400" "SRR12805330" 0.00753109695202907 0.0151188440035123 0.00427929691165506 -1.77312937338311
"58" "SRR12805401" "SRR12805330" 0.0162948293247865 0.0179546379987599 0.00465932752070955 -0.356233526532755
"59" "SRR12805402" "SRR12805330" 0.0585617740790136 0.0457103581679153 0.0117107311560179 1.09740508426701
"60" "SRR12805403" "SRR12805330" 0.00626249491890985 0.00904999005344679 0.00312600494369609 -0.891711684640236
"61" "SRR12805404" "SRR12805330" 0.0194732478494407 0.0191425086912339 0.00459085936474433 0.0720429732060041
"62" "SRR12805405" "SRR12805330" 0.0371426619401548 0.0240178116301704 0.00946287468969178 1.3869834210403
"63" "SRR12805406" "SRR12805330" 0.00689270840664582 0.0129262403715654 0.0033748693587744 -1.7877823771853
"64" "SRR12805407" "SRR12805330" 0.0154166955727808 0.0159819067426292 0.00412802761987949 -0.136920394409808
"65" "SRR12805408" "SRR12805330" 0.057806829798668 0.0466645736702362 0.0105536440669639 1.05577334783446
"66" "SRR12805352" "SRR12805341" 0.0168868619040735 0.0167017427405635 0.0106187228914253 0.0174332794445097
"67" "SRR12805363" "SRR12805341" 0.0200173987749434 0.0251494516970069 0.0118746617575173 -0.432185187827738
"68" "SRR12805374" "SRR12805341" 0.0461378485238169 0.0382135942146193 0.0117445784293044 0.674715942926093
"69" "SRR12805381" "SRR12805341" 0.0770656421310413 0.0555899196189941 0.0147787561806127 1.45314817090087
"70" "SRR12805382" "SRR12805341" 0.0312322015890011 0.0353062838412698 0.0120399377925391 -0.338380672929501
"71" "SRR12805383" "SRR12805341" 0.0711319706813093 0.0516165821004241 0.0138423532607271 1.40983171093121
"72" "SRR12805384" "SRR12805341" 0.0744950210778761 0.058623524193287 0.0137051787199943 1.1580656632689
"73" "SRR12805385" "SRR12805341" 0.0626117451708304 0.0486474510712448 0.00984774822959219 1.4180190002851
"74" "SRR12805386" "SRR12805341" 0.0531952926700399 0.0379349858741322 0.0128711008589564 1.1856256091171
"75" "SRR12805387" "SRR12805341" 0.0547512497454603 0.0445925830833829 0.012937362943284 0.785219268146988
"76" "SRR12805388" "SRR12805341" 0.0892858038724282 0.0796282168332729 0.0153741924646364 0.628168735455184
"77" "SRR12805389" "SRR12805341" 0.070740565697019 0.0652833402574671 0.0136459018677752 0.399916802306716
"78" "SRR12805390" "SRR12805341" 0.109166921627403 0.10602451246105 0.0195869833458913 0.160433544607659
"79" "SRR12805391" "SRR12805341" 0.0636561370085356 0.0538750345982877 0.0126038000284676 0.776043922321506
"80" "SRR12805392" "SRR12805341" 0.0631131064131922 0.0462429240836123 0.0132654704194643 1.27173645533342
