"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"146" "SRR12805399" "SRR12805363" 0.00351402902741806 0.00196176343249967 0.000763931763865059 2.03194273146179
"147" "SRR12805400" "SRR12805363" 0.00332113268252469 0.00461975269894221 0.00115467125476913 -1.12466644601556
"148" "SRR12805401" "SRR12805363" 0.00192694974397111 0.00205086139943621 0.000787225554912234 -0.157402989133042
"149" "SRR12805402" "SRR12805363" 0.00338470174242988 0.00519831146602826 0.00120026857995551 -1.51100324867756
"150" "SRR12805403" "SRR12805363" 0.00181095345484038 0.00270968659550026 0.000755295814106819 -1.18990880642266
"151" "SRR12805404" "SRR12805363" 0.00184795133215403 0.00168018540772473 0.000579836835573848 0.289332988414351
"152" "SRR12805405" "SRR12805363" 0.00116060521571797 0.00279872991422732 0.000789658880698885 -2.07447131736116
"153" "SRR12805406" "SRR12805363" 0.0020259068929429 0.00410940078400149 0.00119419862356039 -1.74467952813985
"154" "SRR12805407" "SRR12805363" 0.00322964410236336 0.00131746470822013 0.000693348551357794 2.75789051610274
"155" "SRR12805408" "SRR12805363" 0.00495967552324381 0.00498405571167204 0.00138895537321051 -0.017552895433836
"156" "SRR12805381" "SRR12805374" 0.00772388583110877 0.0111898391503129 0.00253700931193243 -1.36615711377274
"157" "SRR12805382" "SRR12805374" 0.00493866198968894 0.00733330504446681 0.0021845847570031 -1.09615479422411
"158" "SRR12805383" "SRR12805374" 0.00568755019043705 0.00822036106151782 0.00213062676722198 -1.18876328320196
"159" "SRR12805384" "SRR12805374" 0.00487400848952873 0.00705480127833833 0.00205217715251844 -1.06267277468386
"160" "SRR12805385" "SRR12805374" 0.0029572316067313 0.00368218906392487 0.00103215311700308 -0.702373945542623
"161" "SRR12805386" "SRR12805374" 0.00679635348562489 0.00939562185006203 0.00233817603235276 -1.11166495955467
"162" "SRR12805387" "SRR12805374" 0.00628951247940945 0.00809858806913705 0.00221856653795358 -0.815425437452191
"163" "SRR12805388" "SRR12805374" 0.0147601377441951 0.0135494323857417 0.00352305341103434 0.343652286014562
"164" "SRR12805389" "SRR12805374" 0.0125903219176886 0.0120343142999878 0.00343055405734551 0.162075165820601
"165" "SRR12805390" "SRR12805374" 0.0232810456748487 0.0203122843610557 0.00428335257698222 0.693092912721338
"166" "SRR12805391" "SRR12805374" 0.00640409916186821 0.00825452462796385 0.00219578402968449 -0.842717426249572
"167" "SRR12805392" "SRR12805374" 0.00443242715469161 0.00770439764372717 0.00217267433562181 -1.50596453200113
"168" "SRR12805393" "SRR12805374" 0.0213294893527329 0.0166708944665024 0.00299994798017155 1.55289188913342
"169" "SRR12805394" "SRR12805374" 0.00719895648811082 0.00861408844101831 0.0023512381030206 -0.601866714855246
"170" "SRR12805395" "SRR12805374" 0.00183346056147123 0.00207212472658661 0.000584618945446164 -0.40823884852593
"171" "SRR12805396" "SRR12805374" 0.00218313131163509 0.00307468105942627 0.000894176011039331 -0.99706292361266
"172" "SRR12805397" "SRR12805374" 0.00285531302538707 0.00358364199506984 0.000882327177776421 -0.825463601289325
"173" "SRR12805398" "SRR12805374" 0.00523499114755501 0.00489380620374192 0.00105988835775561 0.321906492619254
"174" "SRR12805399" "SRR12805374" 0.00384010606064379 0.00396438339138606 0.000870839620966244 -0.142709780021691
"175" "SRR12805400" "SRR12805374" 0.0086177253307598 0.00892686877390361 0.0017578724026598 -0.175862276850161
"176" "SRR12805401" "SRR12805374" 0.0026272766992158 0.00329974262150181 0.00100559253882242 -0.668726045912683
"177" "SRR12805402" "SRR12805374" 0.00784411623548596 0.00866225535847736 0.00508889302625685 -0.16076956594884
"178" "SRR12805403" "SRR12805374" 0.00366163864518671 0.00607754077561903 0.00135374650043489 -1.78460452503937
"179" "SRR12805404" "SRR12805374" 0.00151599144801258 0.00174348266126067 0.000603366995794598 -0.377036223117405
"180" "SRR12805405" "SRR12805374" 0.00327189542750514 0.00539413728700856 0.00119971273526967 -1.76895834903877
"181" "SRR12805406" "SRR12805374" 0.00528942007528452 0.00694501595249586 0.00173545912098252 -0.953981489505809
"182" "SRR12805407" "SRR12805374" 0.00331942250395523 0.00348808227235323 0.000937958588234837 -0.179815794123067
"183" "SRR12805408" "SRR12805374" 0.00184789532601167 0.00178289279937411 0.000494364774428717 0.131486970754888
"184" "SRR12805382" "SRR12805381" 0.00837671559700493 0.00946859476816546 0.00217849095832919 -0.501208952456684
"185" "SRR12805383" "SRR12805381" 0.00299086965311132 0.00272075522833639 0.000637294710480067 0.423845389476794
"186" "SRR12805384" "SRR12805381" 0.00522887043085047 0.00642396873012764 0.00136451810932364 -0.875839090086941
"187" "SRR12805385" "SRR12805381" 0.0151300082764464 0.0231917024937524 0.00589952709952428 -1.36649837882025
"188" "SRR12805386" "SRR12805381" 0.00418994883634207 0.0043147322182585 0.000969276648514208 -0.128738665176458
"189" "SRR12805387" "SRR12805381" 0.00375185125256957 0.00492301241645981 0.00122861316728307 -0.953238330075951
"190" "SRR12805388" "SRR12805381" 0.0126963313614968 0.0205654929916696 0.00427330637595173 -1.84146909626161
"191" "SRR12805389" "SRR12805381" 0.0104268396926591 0.0126367279137438 0.00233951111133764 -0.944594026664475
"192" "SRR12805390" "SRR12805381" 0.0196766919128268 0.0218934595582895 0.00421895088573202 -0.525431014842957
"193" "SRR12805391" "SRR12805381" 0.00495235453315288 0.00626602592913351 0.00142977206567859 -0.918797777292662
