"","node.degree","betweenness.centrality","closeness.centrality","node.transitivity"
"8b7893c890c3fc90c1548f44857cfd35",3,14.1750525447324,0.000252844500632111,0
"5253d98d25bc51baaf939f468ca8ef59",2,288,0.000235072872590503,0
"42aa75ceb3aa380892f5799a438967ec",1,0,1.12607540200892e-05,NA
"a02848c0cbe248976cd4af4802b9ae79",24,292.203047847618,0.000290360046457607,0
"f0493d45d43f847aafc24636fd454a71",22,92.6084213908641,0.000277546489036914,0
"da239bdbf78bd0f1cf6c0661482781dd",5,59.0098245958265,0.000280347631062518,0
"5c71abd140cf62c27dd97fb112e96f96",19,91.0731163505302,0.000282485875706215,0
"44480529c018c2d9b2795dcbcbaa1000",4,50.5457755981975,0.000278706800445931,0
"b15e35a767f8c9d193abc4f13b866315",11,46.0924371592271,0.00028184892897407,0
"aa65593d5b6bb0554ae1cd1e3df3da45",5,460.080055870323,0.00026581605528974,0
"93e24884925cae6a2e3134217b58c675",4,16.911191470984,0.000273224043715847,0
"7c9f454292d4c13da1c45f58c47098d0",25,449.777517522045,0.000292997363023733,0
"522bc852651c57201b2461aff25c1997",5,334.475548191267,0.000274951883420401,0
"826995c850aaa44b2ec407595c7627b4",21,353.91531217971,0.000291970802919708,0
"af0f71644cecdfc76a415d319dc1b950",24,315.672958430526,0.000292825768667643,0
"76363618e6a55a0556fa9cdda32b9519",11,71.0696120277578,0.000286204922724671,0
"608e92bae485d3cd93d70977cd760bf3",3,7.05502551467098,0.00026246719160105,0
"d913d23408b12ca79cc2924431677f76",4,24.3574056789498,0.000263852242744063,0
"1d90e2a14fcaf64ce6648221213758a8",20,1054.49083443318,0.000292397660818713,0
"671fc5cee79caa17d1e54daf80f1e2d6",11,44.2283617697679,0.000287686996547756,0
"f4c190387fd950de4d96fd5ffc84c652",7,253.317122058484,0.000276319425255595,0
"3256c16e9fd07cf40ee39a27c1acb480",15,56.2556331093128,0.000282645562464669,0
"6f4f43bff5df9356d2874f564bd1baef",25,301.498915744723,0.00029120559114735,0
"47a0efca35d4dbf628f5d8285e32c8ed",1,0,0.000251382604323781,NA
"990536f951db6508290e80df7a3456d6",18,387.97596356124,0.000291036088474971,0
"d7cf19be385fae90fc2dae3bc9d42ea0",10,455.15239923963,0.000285062713797035,0
"0f4ff0a2757cb518bffad2222f18376b",4,864.570877975752,0.000252016129032258,0
"d505337de288c4c7922542cff7bac346",9,207.003070266654,0.000263574064312072,0
"1e71b5a68bb47e71015e79f8915246a2",2,1.90570436663408,0.000258064516129032,0
"0ba372758b0ebf7a6e13ceccd86f9520",36,1336.99462731905,0.000286204922724671,0
"12f837deaf5db86e4341b80a8bd1b48b",12,59.1575046990254,0.000288018433179724,0
"eaa89df5008445000d65f6bf2e8aade1",7,548.514614979587,0.000261574679571018,0
"2747fbbce7568bfdaeb3b8ac3d1ae403",11,70.5209127280383,0.000287686996547756,0
"ff53c2721b9c38e1f3750970768441c2",19,159.668904743785,0.000289519397799653,0
"6fe704d9f1c312b674d9d59fd1ddf230",17,1328.97175269279,0.00029171528588098,0
"bd51318e79c17d62a16f7a17ed6ccde1",28,1851.38611609329,0.000295333727111636,0
"48b6a009de42cae8d7fc7f72b629d8fa",20,197.744410817162,0.000283446712018141,0
"7e8495a6bd3f122568d5b87c8325a0c9",34,1577.37026343256,0.000297176820208024,0
"33476c65a4456debf0ba5894d83a8398",6,313.244061847095,0.000260281103591879,0
"df5ee72bee284a0d9aca265fbb37b467",30,748.354178003213,0.000294377391816308,0
"74da4f552f6a28050e596b9b5a9165d2",4,282.853054593733,0.000282645562464669,0
"805d331f88bc7b2f2b82942ccd068aff",10,31.2483367318905,0.00028587764436821,0
"066d06b31dcce56fb9dde37e3298d861",15,109.658589085682,0.000288683602771363,0
"e3e9c8872487b9fce5cc8580f4803f7a",29,846.835801250803,0.000294464075382803,0
"0808fdf5a7ca966fc1a60393691bb308",22,317.10872255929,0.000292654375182909,0
"7f0cc97dfa489c05cecddca79e537ae0",4,23.5188289085205,0.000274122807017544,0
"b168e66617381e8a0aabd349a9e2d5c2",11,143.710972840948,0.000284819139846198,0
"5a11eba2ee62020d8bdeb5226929f365",9,767.280700487578,0.000277238702522872,0
