"Site1" "Site2" "RCb"
"1151" "211" "212" 2
"1152" "211" "217" 2
"1153" "211" "218" 2
"1154" "211" "60" 2
"1155" "211" "61" 2
"1156" "211" "62" 2
"1157" "211" "63" 2
"1158" "211" "64" 2
"1159" "211" "65" 2
"1160" "211" "66" 2
"1161" "211" "67" 2
"1162" "211" "68" 2
"1163" "211" "69" 2
"1164" "211" "70" 2
"1165" "211" "71" 2
"1166" "211" "72" 2
"1167" "211" "73" 2
"1168" "211" "74" 2
"1169" "211" "76" 2
"1170" "211" "77" 2
"1171" "211" "78" 2
"1172" "211" "81" 2
"1173" "211" "82" 2
"1174" "211" "83" 2
"1175" "211" "86" 2
"1176" "211" "87" 2
"1177" "211" "88" 2
"1178" "211" "89" 2
"1179" "211" "90" 2
"1180" "211" "91" 2
"1181" "211" "92" 2
"1182" "211" "93" 2
"1183" "211" "94" 2
"1184" "211" "95" 2
"1185" "211" "96" 2
"1186" "211" "97" 2
"1187" "211" "98" 2
"1188" "211" "99" 2
"1189" "212" "217" 2
"1190" "212" "218" 2
"1191" "212" "60" 2
"1192" "212" "61" 2
"1193" "212" "62" 2
"1194" "212" "63" 2
"1195" "212" "64" 2
"1196" "212" "65" 2
"1197" "212" "66" 2
"1198" "212" "67" 2
"1199" "212" "68" 2
"1200" "212" "69" 2
"1201" "212" "70" 2
"1202" "212" "71" 2
"1203" "212" "72" 2
"1204" "212" "73" 2
"1205" "212" "74" 2
"1206" "212" "76" 2
"1207" "212" "77" 2
"1208" "212" "78" 2
"1209" "212" "81" 2
"1210" "212" "82" 2
"1211" "212" "83" 2
"1212" "212" "86" 2
"1213" "212" "87" 2
"1214" "212" "88" 2
"1215" "212" "89" 2
"1216" "212" "90" 2
"1217" "212" "91" 2
"1218" "212" "92" 2
"1219" "212" "93" 2
"1220" "212" "94" 2
"1221" "212" "95" 2
"1222" "212" "96" 2
"1223" "212" "97" 2
"1224" "212" "98" 2
"1225" "212" "99" 2
"1226" "217" "218" 2
"1227" "217" "60" 2
"1228" "217" "61" 2
"1229" "217" "62" 2
"1230" "217" "63" 2
"1231" "217" "64" 2
"1232" "217" "65" 2
"1233" "217" "66" 2
"1234" "217" "67" 2
"1235" "217" "68" 2
"1236" "217" "69" 2
"1237" "217" "70" 2
"1238" "217" "71" 2
"1239" "217" "72" 2
"1240" "217" "73" 2
"1241" "217" "74" 2
"1242" "217" "76" 2
"1243" "217" "77" 2
"1244" "217" "78" 2
"1245" "217" "81" 2
"1246" "217" "82" 2
"1247" "217" "83" 2
"1248" "217" "86" 2
"1249" "217" "87" 2
"1250" "217" "88" 2
"1251" "217" "89" 2
"1252" "217" "90" 2
"1253" "217" "91" 2
"1254" "217" "92" 2
"1255" "217" "93" 2
"1256" "217" "94" 2
"1257" "217" "95" 2
"1258" "217" "96" 2
"1259" "217" "97" 2
"1260" "217" "98" 2
"1261" "217" "99" 2
"1262" "218" "60" 2
"1263" "218" "61" 2
"1264" "218" "62" 2
"1265" "218" "63" 2
"1266" "218" "64" 2
"1267" "218" "65" 2
"1268" "218" "66" 2
"1269" "218" "67" 2
"1270" "218" "68" 2
"1271" "218" "69" 2
"1272" "218" "70" 2
"1273" "218" "71" 2
"1274" "218" "72" 2
"1275" "218" "73" 2
"1276" "218" "74" 2
"1277" "218" "76" 2
"1278" "218" "77" 2
"1279" "218" "78" 2
"1280" "218" "81" 2
"1281" "218" "82" 2
"1282" "218" "83" 2
"1283" "218" "86" 2
"1284" "218" "87" 2
"1285" "218" "88" 2
"1286" "218" "89" 2
"1287" "218" "90" 2
"1288" "218" "91" 2
"1289" "218" "92" 2
"1290" "218" "93" 2
"1291" "218" "94" 2
"1292" "218" "95" 2
"1293" "218" "96" 2
"1294" "218" "97" 2
"1295" "218" "98" 2
"1296" "218" "99" 2
"1297" "60" "61" 2
"1298" "60" "62" 2
"1299" "60" "63" 2
"1300" "60" "64" 2
"1301" "60" "65" 2
"1302" "60" "66" 2
"1303" "60" "67" 2
"1304" "60" "68" 2
"1305" "60" "69" 2
"1306" "60" "70" 2
"1307" "60" "71" 2
"1308" "60" "72" 2
"1309" "60" "73" 2
"1310" "60" "74" 2
"1311" "60" "76" 2
"1312" "60" "77" 2
"1313" "60" "78" 2
"1314" "60" "81" 2
"1315" "60" "82" 2
"1316" "60" "83" 2
"1317" "60" "86" 2
"1318" "60" "87" 2
"1319" "60" "88" 2
"1320" "60" "89" 2
"1321" "60" "90" 2
"1322" "60" "91" 2
"1323" "60" "92" 2
"1324" "60" "93" 2
"1325" "60" "94" 2
"1326" "60" "95" 2
"1327" "60" "96" 2
"1328" "60" "97" 2
"1329" "60" "98" 2
"1330" "60" "99" 2
"1331" "61" "62" 2
"1332" "61" "63" 2
"1333" "61" "64" 2
"1334" "61" "65" 2
"1335" "61" "66" 2
"1336" "61" "67" 2
"1337" "61" "68" 2
"1338" "61" "69" 2
"1339" "61" "70" 2
"1340" "61" "71" 2
"1341" "61" "72" 2
"1342" "61" "73" 2
"1343" "61" "74" 2
"1344" "61" "76" 2
"1345" "61" "77" 2
"1346" "61" "78" 2
"1347" "61" "81" 2
"1348" "61" "82" 2
"1349" "61" "83" 2
"1350" "61" "86" 2
"1351" "61" "87" 2
"1352" "61" "88" 2
"1353" "61" "89" 2
"1354" "61" "90" 2
"1355" "61" "91" 2
"1356" "61" "92" 2
"1357" "61" "93" 2
"1358" "61" "94" 2
"1359" "61" "95" 2
"1360" "61" "96" 2
"1361" "61" "97" 2
"1362" "61" "98" 2
"1363" "61" "99" 2
"1364" "62" "63" 2
"1365" "62" "64" 2
"1366" "62" "65" 2
"1367" "62" "66" 2
"1368" "62" "67" 2
"1369" "62" "68" 2
"1370" "62" "69" 2
"1371" "62" "70" 2
"1372" "62" "71" 2
"1373" "62" "72" 2
"1374" "62" "73" 2
"1375" "62" "74" 2
"1376" "62" "76" 2
"1377" "62" "77" 2
"1378" "62" "78" 2
"1379" "62" "81" 2
"1380" "62" "82" 2
"1381" "62" "83" 2
"1382" "62" "86" 2
"1383" "62" "87" 2
"1384" "62" "88" 2
"1385" "62" "89" 2
"1386" "62" "90" 2
"1387" "62" "91" 2
"1388" "62" "92" 2
"1389" "62" "93" 2
"1390" "62" "94" 2
"1391" "62" "95" 2
"1392" "62" "96" 2
"1393" "62" "97" 2
"1394" "62" "98" 2
"1395" "62" "99" 2
"1396" "63" "64" 2
"1397" "63" "65" 2
"1398" "63" "66" 2
"1399" "63" "67" 2
"1400" "63" "68" 2
"1401" "63" "69" 2
"1402" "63" "70" 2
"1403" "63" "71" 2
"1404" "63" "72" 2
"1405" "63" "73" 2
"1406" "63" "74" 2
"1407" "63" "76" 2
"1408" "63" "77" 2
"1409" "63" "78" 2
"1410" "63" "81" 2
"1411" "63" "82" 2
"1412" "63" "83" 2
"1413" "63" "86" 2
"1414" "63" "87" 2
"1415" "63" "88" 2
"1416" "63" "89" 2
"1417" "63" "90" 2
"1418" "63" "91" 2
"1419" "63" "92" 2
"1420" "63" "93" 2
"1421" "63" "94" 2
"1422" "63" "95" 2
"1423" "63" "96" 2
"1424" "63" "97" 2
"1425" "63" "98" 2
"1426" "63" "99" 2
"1427" "64" "65" 2
"1428" "64" "66" 2
"1429" "64" "67" 2
"1430" "64" "68" 2
"1431" "64" "69" 2
"1432" "64" "70" 2
"1433" "64" "71" 2
"1434" "64" "72" 2
"1435" "64" "73" 2
"1436" "64" "74" 2
"1437" "64" "76" 2
"1438" "64" "77" 2
"1439" "64" "78" 2
"1440" "64" "81" 2
"1441" "64" "82" 2
"1442" "64" "83" 2
"1443" "64" "86" 2
"1444" "64" "87" 2
"1445" "64" "88" 2
"1446" "64" "89" 2
"1447" "64" "90" 2
"1448" "64" "91" 2
"1449" "64" "92" 2
"1450" "64" "93" 2
"1451" "64" "94" 2
"1452" "64" "95" 2
"1453" "64" "96" 2
"1454" "64" "97" 2
"1455" "64" "98" 2
"1456" "64" "99" 2
"1457" "65" "66" 2
"1458" "65" "67" 2
"1459" "65" "68" 2
"1460" "65" "69" 2
"1461" "65" "70" 2
"1462" "65" "71" 2
"1463" "65" "72" 2
"1464" "65" "73" 2
"1465" "65" "74" 2
"1466" "65" "76" 2
"1467" "65" "77" 2
"1468" "65" "78" 2
"1469" "65" "81" 2
"1470" "65" "82" 2
"1471" "65" "83" 2
"1472" "65" "86" 2
"1473" "65" "87" 2
"1474" "65" "88" 2
"1475" "65" "89" 2
"1476" "65" "90" 2
"1477" "65" "91" 2
"1478" "65" "92" 2
"1479" "65" "93" 2
"1480" "65" "94" 2
"1481" "65" "95" 2
"1482" "65" "96" 2
"1483" "65" "97" 2
"1484" "65" "98" 2
"1485" "65" "99" 2
"1486" "66" "67" 2
"1487" "66" "68" 2
"1488" "66" "69" 2
"1489" "66" "70" 2
"1490" "66" "71" 2
"1491" "66" "72" 2
"1492" "66" "73" 2
"1493" "66" "74" 2
"1494" "66" "76" 2
"1495" "66" "77" 2
"1496" "66" "78" 2
"1497" "66" "81" 2
"1498" "66" "82" 2
"1499" "66" "83" 2
"1500" "66" "86" 2
"1501" "66" "87" 2
"1502" "66" "88" 2
"1503" "66" "89" 2
"1504" "66" "90" 2
"1505" "66" "91" 2
"1506" "66" "92" 2
"1507" "66" "93" 2
"1508" "66" "94" 2
"1509" "66" "95" 2
"1510" "66" "96" 2
"1511" "66" "97" 2
"1512" "66" "98" 2
"1513" "66" "99" 2
"1514" "67" "68" 2
"1515" "67" "69" 2
"1516" "67" "70" 2
"1517" "67" "71" 2
"1518" "67" "72" 2
"1519" "67" "73" 2
"1520" "67" "74" 2
"1521" "67" "76" 2
"1522" "67" "77" 2
"1523" "67" "78" 2
"1524" "67" "81" 2
"1525" "67" "82" 2
"1526" "67" "83" 2
"1527" "67" "86" 2
"1528" "67" "87" 2
"1529" "67" "88" 2
"1530" "67" "89" 2
"1531" "67" "90" 2
"1532" "67" "91" 2
"1533" "67" "92" 2
"1534" "67" "93" 2
"1535" "67" "94" 2
"1536" "67" "95" 2
"1537" "67" "96" 2
"1538" "67" "97" 2
"1539" "67" "98" 2
"1540" "67" "99" 2
"1541" "68" "69" 2
"1542" "68" "70" 2
"1543" "68" "71" 2
"1544" "68" "72" 2
"1545" "68" "73" 2
"1546" "68" "74" 2
"1547" "68" "76" 2
"1548" "68" "77" 2
"1549" "68" "78" 2
"1550" "68" "81" 2
"1551" "68" "82" 2
"1552" "68" "83" 2
"1553" "68" "86" 2
"1554" "68" "87" 2
"1555" "68" "88" 2
"1556" "68" "89" 2
"1557" "68" "90" 2
"1558" "68" "91" 2
"1559" "68" "92" 2
"1560" "68" "93" 2
"1561" "68" "94" 2
"1562" "68" "95" 2
"1563" "68" "96" 2
"1564" "68" "97" 2
"1565" "68" "98" 2
"1566" "68" "99" 2
"1567" "69" "70" 2
"1568" "69" "71" 2
"1569" "69" "72" 2
"1570" "69" "73" 2
"1571" "69" "74" 2
"1572" "69" "76" 2
"1573" "69" "77" 2
"1574" "69" "78" 2
"1575" "69" "81" 2
"1576" "69" "82" 2
"1577" "69" "83" 2
"1578" "69" "86" 2
"1579" "69" "87" 2
"1580" "69" "88" 2
"1581" "69" "89" 2
"1582" "69" "90" 2
"1583" "69" "91" 2
"1584" "69" "92" 2
"1585" "69" "93" 2
"1586" "69" "94" 2
"1587" "69" "95" 2
"1588" "69" "96" 2
"1589" "69" "97" 2
"1590" "69" "98" 2
"1591" "69" "99" 2
"1592" "70" "71" 2
"1593" "70" "72" 2
"1594" "70" "73" 2
"1595" "70" "74" 2
"1596" "70" "76" 2
"1597" "70" "77" 2
"1598" "70" "78" 2
"1599" "70" "81" 2
"1600" "70" "82" 2
"1601" "70" "83" 2
"1602" "70" "86" 2
"1603" "70" "87" 2
"1604" "70" "88" 2
"1605" "70" "89" 2
"1606" "70" "90" 2
"1607" "70" "91" 2
"1608" "70" "92" 2
"1609" "70" "93" 2
"1610" "70" "94" 2
"1611" "70" "95" 2
"1612" "70" "96" 2
"1613" "70" "97" 2
"1614" "70" "98" 2
"1615" "70" "99" 2
"1616" "71" "72" 2
"1617" "71" "73" 2
"1618" "71" "74" 2
"1619" "71" "76" 2
"1620" "71" "77" 2
"1621" "71" "78" 2
"1622" "71" "81" 2
"1623" "71" "82" 2
"1624" "71" "83" 2
"1625" "71" "86" 2
"1626" "71" "87" 2
"1627" "71" "88" 2
"1628" "71" "89" 2
"1629" "71" "90" 2
"1630" "71" "91" 2
"1631" "71" "92" 2
"1632" "71" "93" 2
"1633" "71" "94" 2
"1634" "71" "95" 2
"1635" "71" "96" 2
"1636" "71" "97" 2
"1637" "71" "98" 2
"1638" "71" "99" 2
"1639" "72" "73" 2
"1640" "72" "74" 2
"1641" "72" "76" 2
"1642" "72" "77" 2
"1643" "72" "78" 2
"1644" "72" "81" 2
"1645" "72" "82" 2
"1646" "72" "83" 2
"1647" "72" "86" 2
"1648" "72" "87" 2
"1649" "72" "88" 2
"1650" "72" "89" 2
"1651" "72" "90" 2
"1652" "72" "91" 2
"1653" "72" "92" 2
"1654" "72" "93" 2
"1655" "72" "94" 2
"1656" "72" "95" 2
"1657" "72" "96" 2
"1658" "72" "97" 2
"1659" "72" "98" 2
"1660" "72" "99" 2
"1661" "73" "74" 2
"1662" "73" "76" 2
"1663" "73" "77" 2
"1664" "73" "78" 2
"1665" "73" "81" 2
"1666" "73" "82" 2
"1667" "73" "83" 2
"1668" "73" "86" 2
"1669" "73" "87" 2
"1670" "73" "88" 2
"1671" "73" "89" 2
"1672" "73" "90" 2
"1673" "73" "91" 2
"1674" "73" "92" 2
"1675" "73" "93" 2
"1676" "73" "94" 2
"1677" "73" "95" 2
"1678" "73" "96" 2
"1679" "73" "97" 2
"1680" "73" "98" 2
"1681" "73" "99" 2
"1682" "74" "76" 2
"1683" "74" "77" 2
"1684" "74" "78" 2
"1685" "74" "81" 2
"1686" "74" "82" 2
"1687" "74" "83" 2
"1688" "74" "86" 2
"1689" "74" "87" 2
"1690" "74" "88" 2
"1691" "74" "89" 2
"1692" "74" "90" 2
"1693" "74" "91" 2
"1694" "74" "92" 2
"1695" "74" "93" 2
"1696" "74" "94" 2
"1697" "74" "95" 2
"1698" "74" "96" 2
"1699" "74" "97" 2
"1700" "74" "98" 2
"1701" "74" "99" 2
"1702" "76" "77" 2
"1703" "76" "78" 2
"1704" "76" "81" 2
"1705" "76" "82" 2
"1706" "76" "83" 2
"1707" "76" "86" 2
"1708" "76" "87" 2
"1709" "76" "88" 2
"1710" "76" "89" 2
"1711" "76" "90" 2
"1712" "76" "91" 2
"1713" "76" "92" 2
"1714" "76" "93" 2
"1715" "76" "94" 2
"1716" "76" "95" 2
"1717" "76" "96" 2
"1718" "76" "97" 2
"1719" "76" "98" 2
"1720" "76" "99" 2
"1721" "77" "78" 2
"1722" "77" "81" 2
"1723" "77" "82" 2
"1724" "77" "83" 2
"1725" "77" "86" 2
"1726" "77" "87" 2
"1727" "77" "88" 2
"1728" "77" "89" 2
"1729" "77" "90" 2
"1730" "77" "91" 2
"1731" "77" "92" 2
"1732" "77" "93" 2
"1733" "77" "94" 2
"1734" "77" "95" 2
"1735" "77" "96" 2
"1736" "77" "97" 2
"1737" "77" "98" 2
"1738" "77" "99" 2
"1739" "78" "81" 2
"1740" "78" "82" 2
"1741" "78" "83" 2
"1742" "78" "86" 2
"1743" "78" "87" 2
"1744" "78" "88" 2
"1745" "78" "89" 2
"1746" "78" "90" 2
"1747" "78" "91" 2
"1748" "78" "92" 2
"1749" "78" "93" 2
"1750" "78" "94" 2
"1751" "78" "95" 2
"1752" "78" "96" 2
"1753" "78" "97" 2
"1754" "78" "98" 2
"1755" "78" "99" 2
"1756" "81" "82" 2
"1757" "81" "83" 2
"1758" "81" "86" 2
"1759" "81" "87" 2
"1760" "81" "88" 2
"1761" "81" "89" 2
"1762" "81" "90" 2
"1763" "81" "91" 2
"1764" "81" "92" 2
"1765" "81" "93" 2
"1766" "81" "94" 2
"1767" "81" "95" 2
"1768" "81" "96" 2
"1769" "81" "97" 2
"1770" "81" "98" 2
"1771" "81" "99" 2
"1772" "82" "83" 2
"1773" "82" "86" 2
"1774" "82" "87" 2
"1775" "82" "88" 2
"1776" "82" "89" 2
"1777" "82" "90" 2
"1778" "82" "91" 2
"1779" "82" "92" 2
"1780" "82" "93" 2
"1781" "82" "94" 2
"1782" "82" "95" 2
"1783" "82" "96" 2
"1784" "82" "97" 2
"1785" "82" "98" 2
"1786" "82" "99" 2
"1787" "83" "86" 2
"1788" "83" "87" 2
"1789" "83" "88" 2
"1790" "83" "89" 2
"1791" "83" "90" 2
"1792" "83" "91" 2
"1793" "83" "92" 2
"1794" "83" "93" 2
"1795" "83" "94" 2
"1796" "83" "95" 2
"1797" "83" "96" 2
"1798" "83" "97" 2
"1799" "83" "98" 2
"1800" "83" "99" 2
"1801" "86" "87" 2
"1802" "86" "88" 2
"1803" "86" "89" 2
"1804" "86" "90" 2
"1805" "86" "91" 2
"1806" "86" "92" 2
"1807" "86" "93" 2
"1808" "86" "94" 2
"1809" "86" "95" 2
"1810" "86" "96" 2
"1811" "86" "97" 2
"1812" "86" "98" 2
"1813" "86" "99" 2
"1814" "87" "88" 2
"1815" "87" "89" 2
"1816" "87" "90" 2
"1817" "87" "91" 2
"1818" "87" "92" 2
"1819" "87" "93" 2
"1820" "87" "94" 2
"1821" "87" "95" 2
"1822" "87" "96" 2
"1823" "87" "97" 2
"1824" "87" "98" 2
"1825" "87" "99" 2
"1826" "88" "89" 2
"1827" "88" "90" 2
"1828" "88" "91" 2
"1829" "88" "92" 2
"1830" "88" "93" 2
"1831" "88" "94" 2
"1832" "88" "95" 2
"1833" "88" "96" 2
"1834" "88" "97" 2
"1835" "88" "98" 2
"1836" "88" "99" 2
"1837" "89" "90" 2
"1838" "89" "91" 2
"1839" "89" "92" 2
"1840" "89" "93" 2
"1841" "89" "94" 2
"1842" "89" "95" 2
"1843" "89" "96" 2
"1844" "89" "97" 2
"1845" "89" "98" 2
"1846" "89" "99" 2
"1847" "90" "91" 2
"1848" "90" "92" 2
"1849" "90" "93" 2
"1850" "90" "94" 2
"1851" "90" "95" 2
"1852" "90" "96" 2
"1853" "90" "97" 2
"1854" "90" "98" 2
"1855" "90" "99" 2
"1856" "91" "92" 2
"1857" "91" "93" 2
"1858" "91" "94" 2
"1859" "91" "95" 2
"1860" "91" "96" 2
"1861" "91" "97" 2
"1862" "91" "98" 2
"1863" "91" "99" 2
"1864" "92" "93" 2
"1865" "92" "94" 2
"1866" "92" "95" 2
"1867" "92" "96" 2
"1868" "92" "97" 2
"1869" "92" "98" 2
"1870" "92" "99" 2
"1871" "93" "94" 2
"1872" "93" "95" 2
"1873" "93" "96" 2
"1874" "93" "97" 2
"1875" "93" "98" 2
"1876" "93" "99" 2
"1877" "94" "95" 2
"1878" "94" "96" 2
"1879" "94" "97" 2
"1880" "94" "98" 2
"1881" "94" "99" 2
"1882" "95" "96" 2
"1883" "95" "97" 2
"1884" "95" "98" 2
"1885" "95" "99" 2
"1886" "96" "97" 2
"1887" "96" "98" 2
"1888" "96" "99" 2
"1889" "97" "98" 2
"1890" "97" "99" 2
"1891" "98" "99" 2
