"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI" "Glacier_1" "Glacier_2" "Glacier"
"40" 118 116 0.315068492556209 0.450278845845961 0.0866066374654648 -1.56120081839765 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"41" 217 116 0.327469904100788 0.396880208758485 0.0607436548407672 -1.14267580440539 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"42" 218 116 0.305013733553924 0.488749185162562 0.121260238953125 -1.51521597841864 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"43" 118 117 0.697194032922619 0.591113794364506 0.178405435604147 0.594602054578024 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"44" 217 117 0.595922024064465 0.531770188089917 0.155332584748407 0.412996642516804 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"45" 218 117 0.53906666243 0.625844849382658 0.196171999486931 -0.442357661539966 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"46" 217 118 0.459373901001123 0.449677081648223 0.0856035273901855 0.113275932061789 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"47" 218 118 0.425502102829524 0.542599067803081 0.140572791699469 -0.832998787019176 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"48" 121 120 0.486186534658231 0.446100981254819 0.0913924164857684 0.43860918602206 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"49" 122 120 0.44163755498119 0.479607249882399 0.101103999668968 -0.375550868665217 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"50" 124 120 0.483359111923903 0.480820114192011 0.106239355067399 0.0238988436091446 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"51" 122 121 0.401052805428295 0.402290492303653 0.0637778892606909 -0.0194062062841168 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"52" 124 121 0.331483063338317 0.404806602342394 0.0708520780535093 -1.03488198255387 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"53" 124 122 0.290361132581303 0.438126072921805 0.0768259598147612 -1.9233725253389 "Lower Koettlitz" "Lower Koettlitz" "Lower Koettlitz"
"54" 129 128 0.302167377696509 0.406883243323086 0.0676495770209352 -1.5479160437939 "Miers" "Miers" "Miers"
"55" 209 128 0.213072065891448 0.379012585612937 0.0551734294995294 -3.00761655069681 "Miers" "Miers" "Miers"
"56" 210 128 0.233474907839663 0.368705686988224 0.0519516673590313 -2.60301133771124 "Miers" "Miers" "Miers"
"57" 209 129 0.255101712013889 0.424783764814961 0.0732397581307279 -2.31680247357182 "Miers" "Miers" "Miers"
"58" 210 129 0.199041546133972 0.41449166122789 0.0676345624670287 -3.18550319888516 "Miers" "Miers" "Miers"
"59" 210 209 0.227960018070965 0.388380304889514 0.0582745374306402 -2.75283672580817 "Miers" "Miers" "Miers"
"60" 212 211 0.58792472125 1.3464308163325 0.755302317197526 -1.00424171594874 "Core" "Core" "Core"
"61" 218 217 0.09091376866 0.489471368659048 0.120724128674178 -3.30139139852243 "Upper Koettlitz" "Upper Koettlitz" "Upper Koettlitz"
"62" 61 60 1.39398256967867 0.393078966809699 0.106575788929984 9.39147261228839 "Canada" "Canada" "Canada"
"63" 62 60 0.174869261716541 0.16180194347914 0.0114110080169565 1.14515021091768 "Canada" "Canada" "Canada"
"64" 78 60 1.25425295996834 0.348553312437677 0.0715234578079553 12.6629734535839 "Canada" "Canada" "Canada"
"65" 81 60 1.10104056173434 0.34680776011935 0.0721097709831239 10.4595090420063 "Canada" "Canada" "Canada"
"66" 82 60 1.1212441163647 0.341836623510266 0.0718660670293559 10.8452782387001 "Canada" "Canada" "Canada"
"67" 83 60 1.17582863740779 0.321617293812327 0.0602144828989783 14.1861443039969 "Canada" "Canada" "Canada"
"68" 62 61 1.38685706552205 0.359414737394811 0.085133636023437 12.0685827144091 "Canada" "Canada" "Canada"
"69" 78 61 0.415198964482813 0.521474558625789 0.125663445201269 -0.845716063034552 "Canada" "Canada" "Canada"
"70" 81 61 0.504619290553822 0.517945325468821 0.128891229011866 -0.103389773044774 "Canada" "Canada" "Canada"
"71" 82 61 0.321020880308423 0.511587750215878 0.130443310301002 -1.46091715602522 "Canada" "Canada" "Canada"
"72" 83 61 0.399621537701805 0.494311637071715 0.117232313937937 -0.807713301812325 "Canada" "Canada" "Canada"
"73" 78 62 1.28609059645111 0.314592536119138 0.0492514155001456 19.7252820140592 "Canada" "Canada" "Canada"
"74" 81 62 1.1470925333796 0.313495477856734 0.0512860395578939 16.2538784961523 "Canada" "Canada" "Canada"
"75" 82 62 1.13444762357055 0.30750980545747 0.0497368451852888 16.6262619800757 "Canada" "Canada" "Canada"
"76" 83 62 1.17068390835839 0.287666811333534 0.0376333683008785 23.463674310658 "Canada" "Canada" "Canada"
"77" 64 63 1.70263766580763 0.330479411059036 0.0492158089935872 27.8804368516503 "Commonwealth" "Commonwealth" "Commonwealth"
"78" 65 63 0.410203987650678 0.288265808521252 0.0319897940099892 3.81178381740594 "Commonwealth" "Commonwealth" "Commonwealth"
"79" 90 63 0.101918662398399 0.321355134914417 0.0407069471933484 -5.39063937842716 "Commonwealth" "Commonwealth" "Commonwealth"
"80" 91 63 0.127074747629201 0.319889963194037 0.0418915237238364 -4.60272624208996 "Commonwealth" "Commonwealth" "Commonwealth"
"81" 92 63 0.110877772591655 0.319920316547928 0.0391157798299414 -5.34419983099149 "Commonwealth" "Commonwealth" "Commonwealth"
"82" 93 63 0.152045601847808 0.353493666804419 0.0497364272106218 -4.05031234156661 "Commonwealth" "Commonwealth" "Commonwealth"
"83" 94 63 0.129102742079897 0.424915310087127 0.0932857042495726 -3.17103858931938 "Commonwealth" "Commonwealth" "Commonwealth"
"84" 95 63 0.168163952662416 0.338918516894039 0.0486431912726934 -3.51034872022219 "Commonwealth" "Commonwealth" "Commonwealth"
"85" 65 64 0.681307639557315 0.328987422715694 0.0491048617226408 7.17485406702973 "Commonwealth" "Commonwealth" "Commonwealth"
"86" 90 64 1.77584602995102 0.364634237913324 0.0572888543205345 24.6332695735523 "Commonwealth" "Commonwealth" "Commonwealth"
"87" 91 64 1.67584521280536 0.362224735080899 0.0573613895833854 22.9007785073768 "Commonwealth" "Commonwealth" "Commonwealth"
"88" 92 64 1.69814235911292 0.363645610028167 0.0565875087256783 23.5828856780752 "Commonwealth" "Commonwealth" "Commonwealth"
"89" 93 64 1.64463245532809 0.397565363573788 0.0691584683910517 18.0320229867273 "Commonwealth" "Commonwealth" "Commonwealth"
"90" 94 64 1.75643572528718 0.470874421453863 0.110379253322252 11.646765720367 "Commonwealth" "Commonwealth" "Commonwealth"
"91" 95 64 1.72177486001788 0.3832152080439 0.0637387430694212 21.0007224415468 "Commonwealth" "Commonwealth" "Commonwealth"
"92" 90 65 0.438333192793031 0.321022547445978 0.0392535979081695 2.9885323027329 "Commonwealth" "Commonwealth" "Commonwealth"
"93" 91 65 0.43520143317702 0.318047115347507 0.0413061795255635 2.83624191767745 "Commonwealth" "Commonwealth" "Commonwealth"
"94" 92 65 0.433392655210462 0.319648277581252 0.0390628169613515 2.91183244008611 "Commonwealth" "Commonwealth" "Commonwealth"
"95" 93 65 0.472556985746398 0.352889609336576 0.0507960705798588 2.35583924196829 "Commonwealth" "Commonwealth" "Commonwealth"
"96" 94 65 0.460869437419853 0.425929044841384 0.0937868506999748 0.372551080643953 "Commonwealth" "Commonwealth" "Commonwealth"
"97" 95 65 0.461243590638255 0.340401302988525 0.047314046627295 2.55404676335626 "Commonwealth" "Commonwealth" "Commonwealth"
"98" 67 66 0.274589214455054 0.2808926263763 0.0511585924480519 -0.123213161653095 "Kangerlussuaq" "Kangerlussuaq" "Kangerlussuaq"
"99" 68 66 0.641739589431051 0.402611425919319 0.120066322093103 1.99163395149478 "Kangerlussuaq" "Kangerlussuaq" "Kangerlussuaq"
"100" 68 67 0.440074072295098 0.349418768167081 0.0816371244243606 1.11046665064754 "Kangerlussuaq" "Kangerlussuaq" "Kangerlussuaq"
"101" 70 69 0.294143035779802 0.308732909091836 0.123896445626458 -0.117758610735468 "Storglaciären" "Storglaciären" "Storglaciären"
"102" 71 69 0.848259466252631 0.765204369658464 0.327102505071911 0.253911527140119 "Storglaciären" "Storglaciären" "Storglaciären"
"103" 71 70 0.894599026977273 0.770533744671568 0.329242801656768 0.376820029720926 "Storglaciären" "Storglaciären" "Storglaciären"
"104" 73 72 0.938845761083333 1.13071400316379 0.471382232474368 -0.407033250008827 "Midre Lovenbreen" "Midre Lovenbreen" "Midre Lovenbreen"
"105" 74 72 1.29955140494048 0.678524099511649 0.242697008664473 2.55885850775933 "Midre Lovenbreen" "Midre Lovenbreen" "Midre Lovenbreen"
"106" 74 73 1.34129087971429 1.18581528099557 0.542875638737724 0.286392660905214 "Midre Lovenbreen" "Midre Lovenbreen" "Midre Lovenbreen"
"107" 77 76 0.668584643804348 1.1765686727663 0.528278690856245 -0.961583417530254 "Taylor" "Taylor" "Taylor"
"108" 96 76 0.623966575717391 0.619698896458406 0.189449755249122 0.0225267076928818 "Taylor" "Taylor" "Taylor"
"109" 97 76 0.488390319631988 0.644249637897141 0.214483078718054 -0.726674193585392 "Taylor" "Taylor" "Taylor"
"110" 99 76 0.461333058814061 0.59178661288974 0.180268259679089 -0.723663468587928 "Taylor" "Taylor" "Taylor"
"111" 96 77 0.52381171409375 1.12369774783312 0.460413787818748 -1.30292803910454 "Taylor" "Taylor" "Taylor"
"112" 97 77 0.52515525575 1.15108280264236 0.506562664030397 -1.2356369534072 "Taylor" "Taylor" "Taylor"
"113" 99 77 0.471389328744681 1.09450617617562 0.42727534965355 -1.45834962849175 "Taylor" "Taylor" "Taylor"
"114" 81 78 0.272960725656716 0.476487257853806 0.0918695460862557 -2.21538628269699 "Canada" "Canada" "Canada"
"115" 82 78 0.328617883432583 0.465294665043279 0.0914944202939472 -1.4938264122729 "Canada" "Canada" "Canada"
"116" 83 78 0.304510487338917 0.447965870921648 0.0809773070553716 -1.77155043553915 "Canada" "Canada" "Canada"
"117" 82 81 0.270459275692006 0.465725471873929 0.0934226664961669 -2.09013726010416 "Canada" "Canada" "Canada"
"118" 83 81 0.185087343427279 0.447100644247705 0.0791900208753368 -3.30866563645557 "Canada" "Canada" "Canada"
"119" 83 82 0.259021726633249 0.438860348366998 0.0820455325854709 -2.19193679493033 "Canada" "Canada" "Canada"
"120" 87 86 0.29428731856993 0.476632244225615 0.0896988688219005 -2.03285646798664 "Margin" "Margin" "Margin"
"121" 88 86 0.274298523029231 0.41802760209946 0.0686043001525996 -2.09504475303336 "Margin" "Margin" "Margin"
"122" 89 86 0.23983943313009 0.444252700853632 0.0755802842759259 -2.70458453129492 "Margin" "Margin" "Margin"
"123" 88 87 0.179480675116364 0.439647102323957 0.0767449384390911 -3.39001414945528 "Margin" "Margin" "Margin"
"124" 89 87 0.252597509704545 0.465705744479563 0.0818431311981932 -2.60386218922819 "Margin" "Margin" "Margin"
"125" 89 88 0.246348535062941 0.405748887069386 0.0652320414102056 -2.44358981507371 "Margin" "Margin" "Margin"
"126" 91 90 0.129163775413808 0.35208751843813 0.0489090897580946 -4.55792050367135 "Commonwealth" "Commonwealth" "Commonwealth"
"127" 92 90 0.11991104928594 0.35172505645304 0.0459371210865122 -5.0463329369407 "Commonwealth" "Commonwealth" "Commonwealth"
"128" 93 90 0.208041540292834 0.386444633079984 0.0573834424235759 -3.10896462903476 "Commonwealth" "Commonwealth" "Commonwealth"
"129" 94 90 0.14496702748805 0.456347207067947 0.0977502223523891 -3.18546773691596 "Commonwealth" "Commonwealth" "Commonwealth"
"130" 95 90 0.161166478052301 0.371765329226338 0.0536275613779185 -3.9270637292255 "Commonwealth" "Commonwealth" "Commonwealth"
"131" 92 91 0.149476629047414 0.349585232456337 0.0485899658796525 -4.11831125596078 "Commonwealth" "Commonwealth" "Commonwealth"
"132" 93 91 0.172255888490981 0.384153709098034 0.0598020084102712 -3.54332281205892 "Commonwealth" "Commonwealth" "Commonwealth"
"133" 94 91 0.168766189614935 0.455277230186017 0.0993315566623413 -2.88439092467887 "Commonwealth" "Commonwealth" "Commonwealth"
"134" 95 91 0.166780260795739 0.370614264260672 0.0567996893722273 -3.58864644715115 "Commonwealth" "Commonwealth" "Commonwealth"
"135" 93 92 0.166981203048264 0.383784753680932 0.0582698748751734 -3.72067987269765 "Commonwealth" "Commonwealth" "Commonwealth"
"136" 94 92 0.190849021096672 0.456317048743958 0.0977506658671743 -2.71576694943449 "Commonwealth" "Commonwealth" "Commonwealth"
"137" 95 92 0.182416931415603 0.371305969820358 0.0531380081431088 -3.55468797204533 "Commonwealth" "Commonwealth" "Commonwealth"
"138" 94 93 0.220944456007702 0.489665431530815 0.10636258396885 -2.52646151960555 "Commonwealth" "Commonwealth" "Commonwealth"
"139" 95 93 0.215144964526183 0.404686368890528 0.063846828756221 -2.96868940958758 "Commonwealth" "Commonwealth" "Commonwealth"
"140" 95 94 0.184290314972807 0.477906480039462 0.106914857903012 -2.74626156574992 "Commonwealth" "Commonwealth" "Commonwealth"
"141" 97 96 0.369859497348214 0.595510783979312 0.172726064153509 -1.30641132672688 "Taylor" "Taylor" "Taylor"
"142" 99 96 0.37390108800133 0.545633323054143 0.138394378928488 -1.240890247006 "Taylor" "Taylor" "Taylor"
"143" 99 97 0.166460688181231 0.566290982809252 0.157472482876143 -2.5390486472643 "Taylor" "Taylor" "Taylor"
