"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"49" "87" "100" 0.197121336499126 0.268674546143761 0.108447135723529 -0.65979805890909
"50" "88" "100" 0.235725203792134 0.268968241286927 0.109666882975368 -0.303127403577799
"51" "89" "100" 0.238277105787688 0.26929339844474 0.123402806635007 -0.251341873842389
"52" "90" "100" 0.422173221754074 0.340924077546542 0.20080882144479 0.404609437090246
"53" "91" "100" 0.379085777440764 0.322939328600102 0.177118628342678 0.316999117292359
"54" "92" "100" 0.38209956784459 0.330406487448945 0.174494398170245 0.296244927846976
"55" "93" "100" 0.338743781687799 0.326987186611836 0.157907748127269 0.0744523002537395
"56" "94" "100" 0.365180552754019 0.324794966342132 0.169377327607148 0.2384356099038
"57" "95" "100" 0.33626930077374 0.341391840240209 0.161858499300726 -0.0316482575125751
"58" "96" "100" 0.329980653790763 0.330447262995441 0.164359796238455 -0.00283894976360979
"59" "97" "100" 0.252062570887522 0.326460314192342 0.20439329224261 -0.36399307672246
"60" "98" "100" 0.231823636127833 0.340748606813424 0.194267562329759 -0.5606956168045
"61" "99" "100" 0.275566342608951 0.348601678500111 0.203958871904638 -0.35808854603446
"62" "104" "101" 0.274718299580214 0.326582736966151 0.177490489879747 -0.292209669493146
"63" "107" "101" 0.21564475833707 0.259897728445534 0.114019407608812 -0.388117874285858
"64" "109" "101" 0.200684572417886 0.337966740982143 0.203609026052211 -0.674244021623354
"65" "110" "101" 0.124709484035028 0.342558741616885 0.19070429714069 -1.14234058093164
"66" "111" "101" 0.317204140649021 0.333339641326218 0.194358385483239 -0.0830193183436821
"67" "112" "101" 0.122517646520957 0.326789937637485 0.189880202352135 -1.07579562580043
"68" "114" "101" 0.340422175903892 0.319685654675653 0.186474366046078 0.111203065965192
"69" "115" "101" 0.204498241957057 0.381032938488492 0.219920438058027 -0.80272073887401
"70" "116" "101" 0.306024599195295 0.367427219110228 0.24176512213684 -0.253976336091103
"71" "117" "101" 0.209255599871113 0.348886365641077 0.221113219877198 -0.631489902989571
"72" "118" "101" 0.319973775076877 0.380271078726169 0.257339372012928 -0.234310448407649
"73" "120" "101" 0.274614155984543 0.326497522068987 0.171638554639592 -0.3022827021201
"74" "121" "101" 0.377396202169918 0.329050426387853 0.187163049530282 0.25830833545081
"75" "122" "101" 0.450485445133667 0.322623910248474 0.168178918125107 0.760270884785199
"76" "124" "101" 0.193899680282096 0.330113736928169 0.183293619685046 -0.743146743897199
"77" "125" "101" 0.219691835574057 0.361404278518685 0.213385697497498 -0.664114064843964
"78" "128" "101" 0.303993890649482 0.340520566926906 0.204292864878547 -0.178795653480797
"79" "129" "101" 0.345734846644566 0.339653296158511 0.202894742196495 0.0299739185955109
"80" "203" "101" 0.322381901578114 0.338156169686651 0.238418938965697 -0.0661619759611729
"81" "209" "101" 0.325907190981391 0.32612513488342 0.185804571297911 -0.00117297384292647
"82" "210" "101" 0.374552380429114 0.375803901879093 0.234767697199712 -0.00533089289926623
"83" "211" "101" 0.298263500772958 0.298974025499518 0.168719163777335 -0.00421128643985778
"84" "212" "101" 0.311713328089987 0.289959532914403 0.155078054492384 0.140276425615416
"85" "217" "101" 0.559496506533292 0.378193811823456 0.23372173870571 0.775720289066147
"86" "218" "101" 0.218699439124035 0.342291124759101 0.205617458661878 -0.601075834899328
"87" "60" "101" 2.23320794414241 0.332377634917967 0.190984538517879 9.95279682834903
"88" "61" "101" 0.286450613474432 0.348253089565262 0.19969820537609 -0.309479376514365
"89" "62" "101" 1.13644054014981 0.301527656278035 0.184891033385338 4.51570240365145
"90" "63" "101" 0.340530225038811 0.329005390703168 0.199256900245927 0.0578390726816445
"91" "64" "101" 2.18822856230948 0.280991659547481 0.149442399198565 12.7623546797308
"92" "65" "101" 0.657400864030863 0.268066677289395 0.13568679252054 2.86935949703825
"93" "66" "101" 0.620841490155234 0.254409791501226 0.128685076504385 2.84750733035871
"94" "67" "101" 0.542958813207103 0.269682239295616 0.139440483683982 1.95980798898276
"95" "68" "101" 0.495685016053283 0.261650722773947 0.136618499726685 1.71304979741059
"96" "69" "101" 1.09845956313858 0.271223661896079 0.145565335097041 5.68291826272394
"97" "70" "101" 0.716363983039587 0.2549245422493 0.116121755747326 3.97375528660067
"98" "71" "101" 0.285926745669925 0.286219008233578 0.149032682222515 -0.00196106356870563
"99" "72" "101" 0.218901177948495 0.258663928741298 0.125963174102662 -0.315669647705099
"100" "73" "101" 0.217017058845901 0.256777520618592 0.109873365308062 -0.361875343138989
"101" "74" "101" 0.196882487434338 0.261721311197712 0.129463299749934 -0.500827832201207
"102" "76" "101" 0.255316441082524 0.332680113331618 0.189771316260175 -0.407667890878876
"103" "77" "101" 0.267913772581178 0.346241648193716 0.224912188341507 -0.348259808372879
"104" "78" "101" 0.161125652117898 0.332360258232664 0.187739536871344 -0.912086015382639
"105" "81" "101" 0.287886843624268 0.337446211411174 0.183884154837014 -0.269514074395555
"106" "82" "101" 0.270426809647952 0.327790483239675 0.182494297247001 -0.314331321345798
"107" "83" "101" 0.309683904858539 0.337112160066547 0.188948994579486 -0.145162218349196
"108" "86" "101" 0.221970515703967 0.272862321434012 0.139601015156322 -0.364551831324849
"109" "87" "101" 0.205421166430675 0.270808421324152 0.124611289547785 -0.524729782756982
"110" "88" "101" 0.229576649569713 0.269983241712087 0.129412628340258 -0.312230673780422
"111" "89" "101" 0.224018977849044 0.269912948852938 0.139343183639902 -0.32935928263628
